"","color_position","Participant_ID","Condition","condition_str","participant_number","trials_gen.thisTrialN","gen_response_color_index_in_orig_colorbar_space","gen_response_distance_idx","gen_response_distance_dE","gen_signed_distance_idx","trial_within_test_color","idx_for_graph","exemplar_position","color_to_prototype_distance_idx","color_to_prototype_de"
"1160",52,"SU23_1014",1,"Light Far",1014,79,29,23,7.12521815314653,-23,5,56,52,0,0
"1161",133,"SU23_1014",1,"Light Far",1014,80,105,28,15.6438096281767,-28,5,137,158,-25,15
"1162",146,"SU23_1014",1,"Light Far",1014,81,133,13,8.12716379502398,-13,5,150,158,-12,7
"1163",72,"SU23_1014",1,"Light Far",1014,82,37,35,11.7173430673101,-35,5,76,52,20,7
"1164",76,"SU23_1014",1,"Light Far",1014,83,40,36,12.3828346357854,-36,5,80,93,-17,7
"1165",29,"SU23_1014",1,"Light Far",1014,84,5,24,14.4898350693757,-24,5,33,52,-23,7
"1166",226,"SU23_1014",1,"Light Far",1014,85,214,12,8.00750825791257,-12,5,230,226,0,0
"1167",203,"SU23_1014",1,"Light Far",1014,86,204,1,0.627188226005665,1,5,207,226,-23,15
"1168",185,"SU23_1014",1,"Light Far",1014,87,181,4,2.27494977349928,-4,6,191,158,27,15
"1169",52,"SU23_1014",1,"Light Far",1014,88,29,23,7.12521815314653,-23,6,58,52,0,0
"1170",170,"SU23_1014",1,"Light Far",1014,89,172,2,1.11975328165541,2,5,174,158,12,7
"1171",10,"SU23_1015",2,"Dark Far",1015,0,10,0,0,0,1,6,52,-42,15
"1172",203,"SU23_1015",2,"Dark Far",1015,1,212,9,2.86545486299818,9,1,199,226,-23,15
"1173",158,"SU23_1015",2,"Dark Far",1015,2,175,17,7.30593298859374,17,1,154,158,0,0
"1174",29,"SU23_1015",2,"Dark Far",1015,3,24,5,3.25390275589663,-5,1,25,52,-23,7
"1175",10,"SU23_1015",2,"Dark Far",1015,4,8,2,2.03231021091777,-2,2,8,52,-42,15
"1176",123,"SU23_1015",2,"Dark Far",1015,5,141,18,10.4535934724768,18,1,119,93,30,15
"1177",203,"SU23_1015",2,"Dark Far",1015,6,207,4,1.30084925436631,4,2,201,226,-23,15
"1178",158,"SU23_1015",2,"Dark Far",1015,7,170,12,5.25681506203045,12,2,156,158,0,0
"1179",52,"SU23_1015",2,"Dark Far",1015,8,91,39,22.2635425802915,39,1,48,52,0,0
"1180",185,"SU23_1015",2,"Dark Far",1015,9,213,28,9.51461114281185,28,1,181,158,27,15
"1181",146,"SU23_1015",2,"Dark Far",1015,10,188,42,17.879133510698,42,1,142,158,-12,7
"1182",251,"SU23_1015",2,"Dark Far",1015,11,252,1,2.3914883485369,1,1,247,226,25,15
"1183",216,"SU23_1015",2,"Dark Far",1015,12,235,19,7.04244347804218,19,1,212,226,-10,7
"1184",76,"SU23_1015",2,"Dark Far",1015,13,95,19,10.6640941241316,19,1,72,93,-17,7
"1185",108,"SU23_1015",2,"Dark Far",1015,14,106,2,1.23751138123454,-2,1,104,93,15,7
"1186",226,"SU23_1015",2,"Dark Far",1015,15,234,8,3.48843607888273,8,1,222,226,0,0
"1187",241,"SU23_1015",2,"Dark Far",1015,16,240,1,0.54226094229668,-1,1,237,226,15,7
"1188",185,"SU23_1015",2,"Dark Far",1015,17,212,27,9.21535836814173,27,2,183,158,27,15
"1189",108,"SU23_1015",2,"Dark Far",1015,18,109,1,0.622667989239863,1,2,106,93,15,7
"1190",216,"SU23_1015",2,"Dark Far",1015,19,243,27,11.0584287048266,27,2,214,226,-10,7
"1191",72,"SU23_1015",2,"Dark Far",1015,20,86,14,7.84906834508329,14,1,68,52,20,7
"1192",93,"SU23_1015",2,"Dark Far",1015,21,99,6,3.49057094085163,6,1,89,93,0,0
"1193",72,"SU23_1015",2,"Dark Far",1015,22,63,9,5.20455060369229,-9,2,70,52,20,7
"1194",146,"SU23_1015",2,"Dark Far",1015,23,189,43,18.2318215422512,43,2,144,158,-12,7
"1195",170,"SU23_1015",2,"Dark Far",1015,24,207,37,13.560797465743,37,1,166,158,12,7
"1196",52,"SU23_1015",2,"Dark Far",1015,25,72,20,11.8589462128208,20,2,50,52,0,0
"1197",133,"SU23_1015",2,"Dark Far",1015,26,115,18,10.9680384328087,-18,1,129,158,-25,15
"1198",93,"SU23_1015",2,"Dark Far",1015,27,101,8,4.67834308115506,8,2,91,93,0,0
"1199",251,"SU23_1015",2,"Dark Far",1015,28,254,3,8.09094417490582,3,2,249,226,25,15
"1200",226,"SU23_1015",2,"Dark Far",1015,29,250,24,14.4898350693757,24,2,224,226,0,0
"1201",76,"SU23_1015",2,"Dark Far",1015,30,102,26,14.6868789735823,26,2,74,93,-17,7
"1202",123,"SU23_1015",2,"Dark Far",1015,31,126,3,1.83764674653087,3,2,121,93,30,15
"1203",241,"SU23_1015",2,"Dark Far",1015,32,240,1,0.54226094229668,-1,2,239,226,15,7
"1204",29,"SU23_1015",2,"Dark Far",1015,33,7,22,11.6162263360557,-22,2,27,52,-23,7
"1205",170,"SU23_1015",2,"Dark Far",1015,34,203,33,12.2903020860529,33,2,168,158,12,7
"1206",133,"SU23_1015",2,"Dark Far",1015,35,189,56,24.8334860307346,56,2,131,158,-25,15
"1207",216,"SU23_1015",2,"Dark Far",1015,36,228,12,3.99362047821325,12,3,216,226,-10,7
"1208",29,"SU23_1015",2,"Dark Far",1015,37,11,18,8.57438121335112,-18,3,29,52,-23,7
"1209",76,"SU23_1015",2,"Dark Far",1015,38,92,16,8.96463949949498,16,3,76,93,-17,7
"1210",10,"SU23_1015",2,"Dark Far",1015,39,3,7,8.06251765245256,-7,3,10,52,-42,15
"1211",203,"SU23_1015",2,"Dark Far",1015,40,229,26,8.14609535885522,26,3,203,226,-23,15
"1212",216,"SU23_1015",2,"Dark Far",1015,41,250,34,16.9566940486976,34,4,218,226,-10,7
"1213",93,"SU23_1015",2,"Dark Far",1015,42,99,6,3.49057094085163,6,3,93,93,0,0
"1214",72,"SU23_1015",2,"Dark Far",1015,43,84,12,6.73509516028177,12,3,72,52,20,7
"1215",133,"SU23_1015",2,"Dark Far",1015,44,136,3,1.71303286665346,3,3,133,158,-25,15
"1216",72,"SU23_1015",2,"Dark Far",1015,45,105,33,18.6054963008691,33,4,74,52,20,7
"1217",203,"SU23_1015",2,"Dark Far",1015,46,238,35,11.7883720758393,35,4,205,226,-23,15
"1218",251,"SU23_1015",2,"Dark Far",1015,47,254,3,8.09094417490582,3,3,251,226,25,15
"1219",93,"SU23_1015",2,"Dark Far",1015,48,106,13,7.69639991776411,13,4,95,93,0,0
"1220",170,"SU23_1015",2,"Dark Far",1015,49,204,34,12.6128008298271,34,3,170,158,12,7
"1221",146,"SU23_1015",2,"Dark Far",1015,50,191,45,18.928165155503,45,3,146,158,-12,7
"1222",123,"SU23_1015",2,"Dark Far",1015,51,161,38,19.9935964301205,38,3,123,93,30,15
"1223",10,"SU23_1015",2,"Dark Far",1015,52,2,8,9.46354958030653,-8,4,12,52,-42,15
"1224",52,"SU23_1015",2,"Dark Far",1015,53,73,21,12.4207184011137,21,3,52,52,0,0
"1225",158,"SU23_1015",2,"Dark Far",1015,54,185,27,11.1747836184406,27,3,158,158,0,0
"1226",185,"SU23_1015",2,"Dark Far",1015,55,204,19,6.70897673184214,19,3,185,158,27,15
"1227",108,"SU23_1015",2,"Dark Far",1015,56,119,11,6.88822546418342,11,3,108,93,15,7
"1228",241,"SU23_1015",2,"Dark Far",1015,57,239,2,1.08002837791096,-2,3,241,226,15,7
"1229",158,"SU23_1015",2,"Dark Far",1015,58,193,35,14.0566895582396,35,4,160,158,0,0
"1230",185,"SU23_1015",2,"Dark Far",1015,59,211,26,8.91297000141046,26,4,187,158,27,15
"1231",29,"SU23_1015",2,"Dark Far",1015,60,1,28,17.9147831549627,-28,4,31,52,-23,7
"1232",226,"SU23_1015",2,"Dark Far",1015,61,251,25,16.3052701826006,25,3,226,226,0,0
"1233",108,"SU23_1015",2,"Dark Far",1015,62,121,13,8.12837659149849,13,4,110,93,15,7
"1234",133,"SU23_1015",2,"Dark Far",1015,63,136,3,1.71303286665346,3,4,135,158,-25,15
"1235",123,"SU23_1015",2,"Dark Far",1015,64,136,13,7.70754823251989,13,4,125,93,30,15
"1236",52,"SU23_1015",2,"Dark Far",1015,65,70,18,10.7262540205263,18,4,54,52,0,0
"1237",251,"SU23_1015",2,"Dark Far",1015,66,254,3,8.09094417490582,3,4,253,226,25,15
"1238",226,"SU23_1015",2,"Dark Far",1015,67,248,22,11.2276342375418,22,4,228,226,0,0
"1239",146,"SU23_1015",2,"Dark Far",1015,68,195,49,20.2846384014503,49,4,148,158,-12,7
"1240",170,"SU23_1015",2,"Dark Far",1015,69,209,39,14.1765518184672,39,4,172,158,12,7
"1241",241,"SU23_1015",2,"Dark Far",1015,70,243,2,1.09615303347417,2,4,243,226,15,7
"1242",76,"SU23_1015",2,"Dark Far",1015,71,100,24,13.5285843413029,24,4,78,93,-17,7
"1243",185,"SU23_1015",2,"Dark Far",1015,72,211,26,8.91297000141046,26,5,189,158,27,15
"1244",93,"SU23_1015",2,"Dark Far",1015,73,100,7,4.08287791695965,7,5,97,93,0,0
"1245",108,"SU23_1015",2,"Dark Far",1015,74,122,14,8.74457813796875,14,5,112,93,15,7
"1246",158,"SU23_1015",2,"Dark Far",1015,75,195,37,14.7474337940633,37,5,162,158,0,0
"1247",241,"SU23_1015",2,"Dark Far",1015,76,245,4,2.20053803069266,4,5,245,226,15,7
"1248",10,"SU23_1015",2,"Dark Far",1015,77,4,6,6.73269665338533,-6,5,14,52,-42,15
"1249",93,"SU23_1015",2,"Dark Far",1015,78,104,11,6.481266178449,11,6,99,93,0,0
"1250",52,"SU23_1015",2,"Dark Far",1015,79,71,19,11.2942012846917,19,5,56,52,0,0
"1251",133,"SU23_1015",2,"Dark Far",1015,80,172,39,18.6553462250903,39,5,137,158,-25,15
"1252",146,"SU23_1015",2,"Dark Far",1015,81,182,36,15.6995263771514,36,5,150,158,-12,7
"1253",72,"SU23_1015",2,"Dark Far",1015,82,71,1,0.569629288208555,-1,5,76,52,20,7
"1254",76,"SU23_1015",2,"Dark Far",1015,83,62,14,8.04762739113781,-14,5,80,93,-17,7
"1255",29,"SU23_1015",2,"Dark Far",1015,84,2,27,16.7067612050715,-27,5,33,52,-23,7
"1256",226,"SU23_1015",2,"Dark Far",1015,85,246,20,9.77457091099728,20,5,230,226,0,0
"1257",203,"SU23_1015",2,"Dark Far",1015,86,236,33,10.9085013687576,33,5,207,226,-23,15
"1258",185,"SU23_1015",2,"Dark Far",1015,87,231,46,14.7337063661486,46,6,191,158,27,15
"1259",52,"SU23_1015",2,"Dark Far",1015,88,49,3,1.89444515730849,-3,6,58,52,0,0
"1260",170,"SU23_1015",2,"Dark Far",1015,89,212,42,15.0752519338012,42,5,174,158,12,7
"1261",10,"SU23_1016",1,"Light Far",1016,0,17,7,3.8074127529722,7,1,6,52,-42,15
"1262",203,"SU23_1016",1,"Light Far",1016,1,188,15,9.00939013383149,-15,1,199,226,-23,15
"1263",158,"SU23_1016",1,"Light Far",1016,2,166,8,4.5866525584318,8,1,154,158,0,0
"1264",29,"SU23_1016",1,"Light Far",1016,3,18,11,4.9998334563291,-11,1,25,52,-23,7
"1265",10,"SU23_1016",1,"Light Far",1016,4,9,1,0.555705893533505,-1,2,8,52,-42,15
"1266",123,"SU23_1016",1,"Light Far",1016,5,140,17,10.3894502369987,17,1,119,93,30,15
"1267",203,"SU23_1016",1,"Light Far",1016,6,201,2,1.24665338653515,-2,2,201,226,-23,15
"1268",158,"SU23_1016",1,"Light Far",1016,7,174,16,9.04180083824631,16,2,156,158,0,0
"1269",52,"SU23_1016",1,"Light Far",1016,8,49,3,0.979846848708749,-3,1,48,52,0,0
"1270",185,"SU23_1016",1,"Light Far",1016,9,185,0,0,0,1,181,158,27,15
"1271",146,"SU23_1016",1,"Light Far",1016,10,153,7,4.29448969528975,7,1,142,158,-12,7
"1272",251,"SU23_1016",1,"Light Far",1016,11,248,3,3.64713105702336,-3,1,247,226,25,15
"1273",216,"SU23_1016",1,"Light Far",1016,12,200,16,10.2822243082917,-16,1,212,226,-10,7
"1274",76,"SU23_1016",1,"Light Far",1016,13,85,9,3.65925537890748,9,1,72,93,-17,7
"1275",108,"SU23_1016",1,"Light Far",1016,14,113,5,2.59280941359311,5,1,104,93,15,7
"1276",226,"SU23_1016",1,"Light Far",1016,15,228,2,1.31462534419722,2,1,222,226,0,0
"1277",241,"SU23_1016",1,"Light Far",1016,16,227,14,6.40334805175091,-14,1,237,226,15,7
"1278",185,"SU23_1016",1,"Light Far",1016,17,178,7,3.96485010221022,-7,2,183,158,27,15
"1279",108,"SU23_1016",1,"Light Far",1016,18,104,4,1.98753873281057,-4,2,106,93,15,7
"1280",216,"SU23_1016",1,"Light Far",1016,19,204,12,7.79697613058468,-12,2,214,226,-10,7
"1281",72,"SU23_1016",1,"Light Far",1016,20,59,13,4.76811575657888,-13,1,68,52,20,7
"1282",93,"SU23_1016",1,"Light Far",1016,21,59,34,13.3339898789281,-34,1,89,93,0,0
"1283",72,"SU23_1016",1,"Light Far",1016,22,50,22,7.79046450224441,-22,2,70,52,20,7
"1284",146,"SU23_1016",1,"Light Far",1016,23,149,3,1.85996763854791,3,2,144,158,-12,7
"1285",170,"SU23_1016",1,"Light Far",1016,24,179,9,5.03837361839556,9,1,166,158,12,7
"1286",52,"SU23_1016",1,"Light Far",1016,25,46,6,1.93465491111231,-6,2,50,52,0,0
"1287",133,"SU23_1016",1,"Light Far",1016,26,159,26,15.815174849356,26,1,129,158,-25,15
"1288",93,"SU23_1016",1,"Light Far",1016,27,107,14,6.58964368245433,14,2,91,93,0,0
"1289",251,"SU23_1016",1,"Light Far",1016,28,242,9,9.36826170423464,-9,2,249,226,25,15
"1290",226,"SU23_1016",1,"Light Far",1016,29,231,5,3.25390275589663,5,2,224,226,0,0
"1291",76,"SU23_1016",1,"Light Far",1016,30,59,17,6.31867903535743,-17,2,74,93,-17,7
"1292",123,"SU23_1016",1,"Light Far",1016,31,110,13,7.13910493874665,-13,2,121,93,30,15
"1293",241,"SU23_1016",1,"Light Far",1016,32,210,31,16.448427927883,-31,2,239,226,15,7
"1294",29,"SU23_1016",1,"Light Far",1016,33,3,26,18.2549433105519,-26,2,27,52,-23,7
"1295",170,"SU23_1016",1,"Light Far",1016,34,166,4,2.24908446913173,-4,2,168,158,12,7
"1296",133,"SU23_1016",1,"Light Far",1016,35,102,31,17.0613123599788,-31,2,131,158,-25,15
"1297",216,"SU23_1016",1,"Light Far",1016,36,199,17,10.8955725182985,-17,3,216,226,-10,7
"1298",29,"SU23_1016",1,"Light Far",1016,37,30,1,0.36942707672937,1,3,29,52,-23,7
"1299",76,"SU23_1016",1,"Light Far",1016,38,95,19,7.98837931971699,19,3,76,93,-17,7
"1300",10,"SU23_1016",1,"Light Far",1016,39,4,6,7.96662021799956,-6,3,10,52,-42,15
"1301",203,"SU23_1016",1,"Light Far",1016,40,189,14,8.43037063976919,-14,3,203,226,-23,15
"1302",216,"SU23_1016",1,"Light Far",1016,41,206,10,6.53097964264463,-10,4,218,226,-10,7
"1303",93,"SU23_1016",1,"Light Far",1016,42,105,12,5.60187065191152,12,3,93,93,0,0
"1304",72,"SU23_1016",1,"Light Far",1016,43,47,25,8.74285224569182,-25,3,72,52,20,7
"1305",133,"SU23_1016",1,"Light Far",1016,44,70,63,29.5927377809861,-63,3,133,158,-25,15
"1306",72,"SU23_1016",1,"Light Far",1016,45,78,6,2.35084197787799,6,4,74,52,20,7
"1307",203,"SU23_1016",1,"Light Far",1016,46,217,14,9.08722378511186,14,4,205,226,-23,15
"1308",251,"SU23_1016",1,"Light Far",1016,47,241,10,10.1615516629367,-10,3,251,226,25,15
"1309",93,"SU23_1016",1,"Light Far",1016,48,101,8,3.67441469798969,8,4,95,93,0,0
"1310",170,"SU23_1016",1,"Light Far",1016,49,165,5,2.81446514132867,-5,3,170,158,12,7
"1311",146,"SU23_1016",1,"Light Far",1016,50,157,11,6.66456709236302,11,3,146,158,-12,7
"1312",123,"SU23_1016",1,"Light Far",1016,51,145,22,13.4880087548075,22,3,123,93,30,15
"1313",10,"SU23_1016",1,"Light Far",1016,52,7,3,2.20462037399826,-3,4,12,52,-42,15
"1314",52,"SU23_1016",1,"Light Far",1016,53,35,17,5.26855326060142,-17,3,52,52,0,0
"1315",158,"SU23_1016",1,"Light Far",1016,54,164,6,3.45609619211873,6,3,158,158,0,0
"1316",185,"SU23_1016",1,"Light Far",1016,55,178,7,3.96485010221022,-7,3,185,158,27,15
"1317",108,"SU23_1016",1,"Light Far",1016,56,101,7,3.4301205727613,-7,3,108,93,15,7
"1318",241,"SU23_1016",1,"Light Far",1016,57,228,13,5.8944703618671,-13,3,241,226,15,7
"1319",158,"SU23_1016",1,"Light Far",1016,58,148,10,6.0124896225185,-10,4,160,158,0,0
"1320",185,"SU23_1016",1,"Light Far",1016,59,168,17,9.53918044041868,-17,4,187,158,27,15
"1321",29,"SU23_1016",1,"Light Far",1016,60,23,6,2.5316356288305,-6,4,31,52,-23,7
"1322",226,"SU23_1016",1,"Light Far",1016,61,204,22,14.4801700103823,-22,3,226,226,0,0
"1323",108,"SU23_1016",1,"Light Far",1016,62,101,7,3.4301205727613,-7,4,110,93,15,7
"1324",133,"SU23_1016",1,"Light Far",1016,63,114,19,11.070915429843,-19,4,135,158,-25,15
"1325",123,"SU23_1016",1,"Light Far",1016,64,119,4,2.2939587031639,-4,4,125,93,30,15
"1326",52,"SU23_1016",1,"Light Far",1016,65,56,4,1.34530917524152,4,4,54,52,0,0
"1327",251,"SU23_1016",1,"Light Far",1016,66,214,37,18.1938553869425,-37,4,253,226,25,15
"1328",226,"SU23_1016",1,"Light Far",1016,67,200,26,16.9642816033727,-26,4,228,226,0,0
"1329",146,"SU23_1016",1,"Light Far",1016,68,158,12,7.24627944128784,12,4,148,158,-12,7
"1330",170,"SU23_1016",1,"Light Far",1016,69,182,12,6.72751860483563,12,4,172,158,12,7
"1331",241,"SU23_1016",1,"Light Far",1016,70,213,28,14.6480712302206,-28,4,243,226,15,7
"1332",76,"SU23_1016",1,"Light Far",1016,71,75,1,0.393204455575373,-1,4,78,93,-17,7
"1333",185,"SU23_1016",1,"Light Far",1016,72,185,0,0,0,5,189,158,27,15
"1334",93,"SU23_1016",1,"Light Far",1016,73,111,18,8.61555002197276,18,5,97,93,0,0
"1335",108,"SU23_1016",1,"Light Far",1016,74,109,1,0.508763692330204,1,5,112,93,15,7
"1336",158,"SU23_1016",1,"Light Far",1016,75,182,24,13.466825648227,24,5,162,158,0,0
"1337",241,"SU23_1016",1,"Light Far",1016,76,215,26,13.4372650418387,-26,5,245,226,15,7
"1338",10,"SU23_1016",1,"Light Far",1016,77,14,4,2.20053803069266,4,5,14,52,-42,15
"1339",93,"SU23_1016",1,"Light Far",1016,78,108,15,7.0897649900206,15,6,99,93,0,0
"1340",52,"SU23_1016",1,"Light Far",1016,79,45,7,2.2474031639334,-7,5,56,52,0,0
"1341",133,"SU23_1016",1,"Light Far",1016,80,141,8,5.00579775985244,8,5,137,158,-25,15
"1342",146,"SU23_1016",1,"Light Far",1016,81,137,9,5.64478064937694,-9,5,150,158,-12,7
"1343",72,"SU23_1016",1,"Light Far",1016,82,63,9,3.3497819128909,-9,5,76,52,20,7
"1344",76,"SU23_1016",1,"Light Far",1016,83,47,29,10.2810453231682,-29,5,80,93,-17,7
"1345",29,"SU23_1016",1,"Light Far",1016,84,7,22,11.2276342375418,-22,5,33,52,-23,7
"1346",226,"SU23_1016",1,"Light Far",1016,85,201,25,16.3498506587297,-25,5,230,226,0,0
"1347",203,"SU23_1016",1,"Light Far",1016,86,190,13,7.85059816530783,-13,5,207,226,-23,15
"1348",185,"SU23_1016",1,"Light Far",1016,87,176,9,5.08410671967428,-9,6,191,158,27,15
"1349",52,"SU23_1016",1,"Light Far",1016,88,48,4,1.30084925436631,-4,6,58,52,0,0
"1350",170,"SU23_1016",1,"Light Far",1016,89,177,7,3.91765650368221,7,5,174,158,12,7
"1351",10,"SU23_1017",2,"Dark Far",1017,0,8,2,2.03231021091777,-2,1,6,52,-42,15
"1352",203,"SU23_1017",2,"Dark Far",1017,1,204,1,0.329459377156701,1,1,199,226,-23,15
"1353",158,"SU23_1017",2,"Dark Far",1017,2,164,6,2.69080275219123,6,1,154,158,0,0
"1354",29,"SU23_1017",2,"Dark Far",1017,3,54,25,16.3498506587297,25,1,25,52,-23,7
"1355",10,"SU23_1017",2,"Dark Far",1017,4,11,1,0.94779062014919,1,2,8,52,-42,15
"1356",123,"SU23_1017",2,"Dark Far",1017,5,129,6,3.6445378525069,6,1,119,93,30,15
"1357",203,"SU23_1017",2,"Dark Far",1017,6,204,1,0.329459377156701,1,2,201,226,-23,15
"1358",158,"SU23_1017",2,"Dark Far",1017,7,152,6,2.82600999202557,-6,2,156,158,0,0
"1359",52,"SU23_1017",2,"Dark Far",1017,8,61,9,5.49595255999824,9,1,48,52,0,0
"1360",185,"SU23_1017",2,"Dark Far",1017,9,197,12,4.35516942630785,12,1,181,158,27,15
"1361",146,"SU23_1017",2,"Dark Far",1017,10,148,2,1.01268771679607,2,1,142,158,-12,7
"1362",251,"SU23_1017",2,"Dark Far",1017,11,251,0,0,0,1,247,226,25,15
"1363",216,"SU23_1017",2,"Dark Far",1017,12,223,7,2.20013002268747,7,1,212,226,-10,7
"1364",76,"SU23_1017",2,"Dark Far",1017,13,74,2,1.12912133203065,-2,1,72,93,-17,7
"1365",108,"SU23_1017",2,"Dark Far",1017,14,92,16,9.48278497546413,-16,1,104,93,15,7
"1366",226,"SU23_1017",2,"Dark Far",1017,15,216,10,3.24154970414313,-10,1,222,226,0,0
"1367",241,"SU23_1017",2,"Dark Far",1017,16,235,6,3.1642685642444,-6,1,237,226,15,7
"1368",185,"SU23_1017",2,"Dark Far",1017,17,181,4,1.53595650251514,-4,2,183,158,27,15
"1369",108,"SU23_1017",2,"Dark Far",1017,18,92,16,9.48278497546413,-16,2,106,93,15,7
"1370",216,"SU23_1017",2,"Dark Far",1017,19,231,15,5.22287353517156,15,2,214,226,-10,7
"1371",72,"SU23_1017",2,"Dark Far",1017,20,90,18,10.0808911040096,18,1,68,52,20,7
"1372",93,"SU23_1017",2,"Dark Far",1017,21,99,6,3.49057094085163,6,1,89,93,0,0
"1373",72,"SU23_1017",2,"Dark Far",1017,22,60,12,6.9836165358182,-12,2,70,52,20,7
"1374",146,"SU23_1017",2,"Dark Far",1017,23,124,22,12.4391695553952,-22,2,144,158,-12,7
"1375",170,"SU23_1017",2,"Dark Far",1017,24,161,9,3.89976735669956,-9,1,166,158,12,7
"1376",52,"SU23_1017",2,"Dark Far",1017,25,50,2,1.26074735960135,-2,2,50,52,0,0
"1377",133,"SU23_1017",2,"Dark Far",1017,26,112,21,12.8312576779627,-21,1,129,158,-25,15
"1378",93,"SU23_1017",2,"Dark Far",1017,27,87,6,3.40099350156045,-6,2,91,93,0,0
"1379",251,"SU23_1017",2,"Dark Far",1017,28,245,6,7.96662021799956,-6,2,249,226,25,15
"1380",226,"SU23_1017",2,"Dark Far",1017,29,215,11,3.53475226905792,-11,2,224,226,0,0
"1381",76,"SU23_1017",2,"Dark Far",1017,30,93,17,9.52968532183071,17,2,74,93,-17,7
"1382",123,"SU23_1017",2,"Dark Far",1017,31,116,7,4.36707937289074,-7,2,121,93,30,15
"1383",241,"SU23_1017",2,"Dark Far",1017,32,240,1,0.54226094229668,-1,2,239,226,15,7
"1384",29,"SU23_1017",2,"Dark Far",1017,33,15,14,6.53168527186293,-14,2,27,52,-23,7
"1385",170,"SU23_1017",2,"Dark Far",1017,34,157,13,5.71584461809115,-13,2,168,158,12,7
"1386",133,"SU23_1017",2,"Dark Far",1017,35,135,2,1.14714913168138,2,2,131,158,-25,15
"1387",216,"SU23_1017",2,"Dark Far",1017,36,224,8,2.53723435738831,8,3,216,226,-10,7
"1388",29,"SU23_1017",2,"Dark Far",1017,37,16,13,6.21027089274552,-13,3,29,52,-23,7
"1389",76,"SU23_1017",2,"Dark Far",1017,38,99,23,12.9520552949666,23,3,76,93,-17,7
"1390",10,"SU23_1017",2,"Dark Far",1017,39,3,7,8.06251765245256,-7,3,10,52,-42,15
"1391",203,"SU23_1017",2,"Dark Far",1017,40,208,5,1.61915345601561,5,3,203,226,-23,15
"1392",216,"SU23_1017",2,"Dark Far",1017,41,223,7,2.20013002268747,7,4,218,226,-10,7
"1393",93,"SU23_1017",2,"Dark Far",1017,42,96,3,1.73251181563384,3,3,93,93,0,0
"1394",72,"SU23_1017",2,"Dark Far",1017,43,77,5,2.82409577604218,5,3,72,52,20,7
"1395",133,"SU23_1017",2,"Dark Far",1017,44,129,4,2.35113141907446,-4,3,133,158,-25,15
"1396",72,"SU23_1017",2,"Dark Far",1017,45,80,8,4.50390227858306,8,4,74,52,20,7
"1397",203,"SU23_1017",2,"Dark Far",1017,46,206,3,0.979846848708749,3,4,205,226,-23,15
"1398",251,"SU23_1017",2,"Dark Far",1017,47,229,22,15.3096288257707,-22,3,251,226,25,15
"1399",93,"SU23_1017",2,"Dark Far",1017,48,95,2,1.15227273626971,2,4,95,93,0,0
"1400",170,"SU23_1017",2,"Dark Far",1017,49,147,23,10.5016847247889,-23,3,170,158,12,7
"1401",146,"SU23_1017",2,"Dark Far",1017,50,130,16,8.82186860656819,-16,3,146,158,-12,7
"1402",123,"SU23_1017",2,"Dark Far",1017,51,115,8,4.99493019109232,-8,3,123,93,30,15
"1403",10,"SU23_1017",2,"Dark Far",1017,52,3,7,8.06251765245256,-7,4,12,52,-42,15
"1404",52,"SU23_1017",2,"Dark Far",1017,53,50,2,1.26074735960135,-2,3,52,52,0,0
"1405",158,"SU23_1017",2,"Dark Far",1017,54,152,6,2.82600999202557,-6,3,158,158,0,0
"1406",185,"SU23_1017",2,"Dark Far",1017,55,169,16,6.39001378628108,-16,3,185,158,27,15
"1407",108,"SU23_1017",2,"Dark Far",1017,56,104,4,2.46295358181751,-4,3,108,93,15,7
"1408",241,"SU23_1017",2,"Dark Far",1017,57,231,10,5.07456171146355,-10,3,241,226,15,7
"1409",158,"SU23_1017",2,"Dark Far",1017,58,148,10,4.79090954325117,-10,4,160,158,0,0
"1410",185,"SU23_1017",2,"Dark Far",1017,59,178,7,2.71483192899285,-7,4,187,158,27,15
"1411",29,"SU23_1017",2,"Dark Far",1017,60,5,24,13.4735375521746,-24,4,31,52,-23,7
"1412",226,"SU23_1017",2,"Dark Far",1017,61,208,18,5.59377653124134,-18,3,226,226,0,0
"1413",108,"SU23_1017",2,"Dark Far",1017,62,94,14,8.35225821049259,-14,4,110,93,15,7
"1414",133,"SU23_1017",2,"Dark Far",1017,63,120,13,7.85224068422386,-13,4,135,158,-25,15
"1415",123,"SU23_1017",2,"Dark Far",1017,64,111,12,7.49946531726016,-12,4,125,93,30,15
"1416",52,"SU23_1017",2,"Dark Far",1017,65,56,4,2.47846334500172,4,4,54,52,0,0
"1417",251,"SU23_1017",2,"Dark Far",1017,66,226,25,16.3052701826006,-25,4,253,226,25,15
"1418",226,"SU23_1017",2,"Dark Far",1017,67,211,15,4.70421133565451,-15,4,228,226,0,0
"1419",146,"SU23_1017",2,"Dark Far",1017,68,138,8,4.24959836955864,-8,4,148,158,-12,7
"1420",170,"SU23_1017",2,"Dark Far",1017,69,163,7,3.01135782808679,-7,4,172,158,12,7
"1421",241,"SU23_1017",2,"Dark Far",1017,70,210,31,11.4633321785216,-31,4,243,226,15,7
"1422",76,"SU23_1017",2,"Dark Far",1017,71,79,3,1.6834829647931,3,4,78,93,-17,7
"1423",185,"SU23_1017",2,"Dark Far",1017,72,176,9,3.51352435569476,-9,5,189,158,27,15
